impact_method_name;impact_cat_name;flow_name;flow_category_subcompart;CF_formula;uncert_type_name;uncert_param1;uncert_param2;uncert_param3;CF_per_unit_name;ef_UUID;IW_ef;Stoechiometric_ratio;IW_Sample_CF_Mean;IW_Sample_CF_Variance;IW_Sample_CF_Std dev;IW_Sample_CF_Min;IW_Sample_CF_Max;beta_param_min;beta_param_max;beta_param_alpha;beta_param_beta;CF_unit
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, annual crop, irrigated, extensive;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;4f0baf82-3128-4d23-a722-7a75f10dc987;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, annual crop, irrigated, intensive;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;3fa694bc-8c9e-406d-b7aa-f2e50d8511b8;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, annual crop, non-irrigated;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;4497ab6d-6666-43d1-abfd-563b45cb8cda;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, annual crop, non-irrigated, extensive;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;12501edd-e004-40be-bf07-01d7f4c32ea8;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, annual crop, non-irrigated, intensive;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;7100fd9e-c7da-43b3-877e-bce9390dc1fc;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;c5aafa60-495c-461c-a1d4-b262a34c45b9;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable;unspecified resource;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;b4b55e63-6541-4af6-818b-09a67520f45a;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, conservation tillage;land;0.658108776;triangle;0.54;0.658108776;0.76;m2;7ae398bc-8532-11e0-9d78-0800200c9a66;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, conservation tillage;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;b8300190-a242-11e0-8264-0800200c9a66;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, conventional tillage;land;0.658108776;triangle;0.54;0.658108776;0.76;m2;7ae398bd-8532-11e0-9d78-0800200c9a66;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, conventional tillage;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;b8300191-a242-11e0-8264-0800200c9a66;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, integrated;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;33817d31-6212-44bb-99b0-df1426ae92e5;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, integrated;unspecified resource;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;ea08f8e5-2375-4d1e-bda0-894d04c99031;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, non-irrigated;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;a6889a22-e99e-42ea-85cd-4a68d7975dcd;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, non-irrigated;unspecified resource;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;7ea7c8d2-d20a-4c68-ab8c-b435447833eb;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, non-irrigated, diverse-intensive;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;1b0a8570-eab4-46c2-9b67-c9b918e75676;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, non-irrigated, diverse-intensive;unspecified resource;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;1f99f0be-f142-4a18-a7cd-209bf22218c8;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, non-irrigated, fallow;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;5d615a38-6d0a-4f3a-8973-69b333b6e814;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, non-irrigated, fallow;unspecified resource;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;4f243941-fdd0-42e9-90d4-3a5b0a352c5b;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, non-irrigated, monotone-intensive;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;e063ee9c-9850-42b5-b01e-4cc9b5ad7152;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, non-irrigated, monotone-intensive;unspecified resource;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;2ffde7a9-81d0-4113-a519-3196e5886679;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, organic;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;16df4fdf-06a1-4c84-bd49-b933d5bd2714;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, organic;unspecified resource;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;35f58560-2ce4-4213-9984-616a292e63ea;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, reduced tillage;land;0.658108776;triangle;0.54;0.658108776;0.76;m2;7ae398be-8532-11e0-9d78-0800200c9a66;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, arable, reduced tillage;land;0.658108776;triangle;0.54;0.658108776;0.76;m2*a;b8300192-a242-11e0-8264-0800200c9a66;Annual crops;1;0.658108776;0.00893025;0.0945;0.54;0.76;0.54;0.76;0.186602425;0.160979989;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, bare area (non-use);land;0;none;0;0;0;m2*a;af9cc221-dfc1-4f2e-8e80-04eba8675132;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, construction site;land;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;4b6b9b76-3199-4bd0-b11d-f8f2efbeac4e;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, construction site;unspecified resource;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;26586deb-0d0d-42b7-ae01-e6e517a743cb;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, cropland fallow (non-use);land;0;none;0;0;0;m2*a;9a290e90-6d97-46af-8387-589f197aa868;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, dump site;land;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;1eaa9ea4-40b8-414a-b198-5626400372e1;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, dump site;unspecified resource;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;3259f9e3-8108-444b-9521-de12e53f6e35;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, dump site, benthos;land;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;70c4c6d8-ed81-4763-ae6d-39e54ef0b1fa;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, dump site, benthos;unspecified resource;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;c033dd2f-87a4-435d-a7cb-477b15310066;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, field margin/hedgerow;land;0.124836367;triangle;0;0.124836367;0.22;m2*a;61461094-ed15-4201-a57e-b888b508dcdd;Secondary Vegetation;1;0.124836367;0.007752682;0.088049317;0;0.22;0;0.22;0.30207999;0.230277684;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest;land;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;b91d0527-9a01-4a86-b420-c62b70629ba4;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest;unspecified resource;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;012ee35c-c4e1-4759-9f62-e1a7a8504f8c;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, extensive;land;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;5c44eadf-8f68-496b-b9ef-f94be1372c58;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, extensive;unspecified resource;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;135816ab-f119-4a64-b608-a61cb788af7d;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, intensive;land;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;b1720e30-2692-4a1f-8ced-b58574d2e7c6;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, intensive;unspecified resource;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;92f8f25e-135a-48df-b90c-c6c4547fe94d;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, intensive, clear-cutting;land;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;250de680-25a7-4a3b-93c9-a9ed44bb4e0c;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, intensive, clear-cutting;unspecified resource;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;2843362e-6942-48fb-acdc-cea07d6e08cc;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, intensive, normal;land;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;aca1714f-0040-4a65-a73a-0e38aa9f50f4;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, intensive, normal;unspecified resource;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;4498615d-0ed6-4ca4-8a87-267f31f624b0;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, intensive, short-cycle;land;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;bafff3e8-f51e-42d6-8924-dcab1098c8ef;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, intensive, short-cycle;unspecified resource;0.159934864;triangle;0.01;0.159934864;0.58;m2*a;a029c026-6970-40a0-b597-5ebd8dfbaa97;Forest, used;1;0.159934864;0.019531656;0.139755701;0.01;0.58;0.01;0.58;0.585175339;1.639456974;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, primary (non-use);land;0;none;0;0;0;m2*a;6de7ded7-4f84-4652-bc6b-1207f1af012c;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, forest, secondary (non-use);land;0;none;0;0;0;m2*a;42c0b068-ba0d-42e3-9549-c35b455ab873;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, grassland, natural (non-use);land;0;none;0;0;0;m2*a;23bce6d9-34d7-4be0-ba7d-4fd4e896e6d0;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, grassland, natural, for livestock grazing;land;0.200590982;triangle;-0.08;0.200590982;0.52;m2*a;ee2631d0-c8ee-4ee9-a4a0-c1c0ff6373bd;Pasture/meadow;1;0.200590982;0.031395132;0.177186715;-0.08;0.52;-0.08;0.52;0.867347639;0.987339847;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, heterogeneous, agricultural;land;0.202360703;triangle;0.18;0.202360703;0.39;m2*a;69c7d771-04fc-499e-84f8-6c7b923b8ced;Agriculture, mosaic (Agroforestry);1;0.202360703;0.004195747;0.064774583;0.18;0.39;0.18;0.39;1.11123E-15;9.32487E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, heterogeneous, agricultural;unspecified resource;0.202360703;triangle;0.18;0.202360703;0.39;m2*a;7d143ee5-e848-47d0-91e8-f10f7c86963d;Agriculture, mosaic (Agroforestry);1;0.202360703;0.004195747;0.064774583;0.18;0.39;0.18;0.39;1.11123E-15;9.32487E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, industrial area;land;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;97c598f0-4d1d-4f9f-906e-097347168153;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, industrial area;unspecified resource;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;faa01bcb-884e-4c79-9ea2-16da6596c6a6;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, industrial area, benthos;land;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;9db06277-b6d9-4c48-8cfb-de342e928a50;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land occupation, biodiversity, GLO, with uncert;Occupation, industrial area, benthos;unspecified resource;0.41535659;triangle;0.4;0.41535659;0.5;m2*a;b0828a29-0261-4a12-a5d3-9e72c7e89619;Artificial areas;1;0.41535659;0.001299834;0.036053213;0.4;0.5;0.4;0.5;5.79674E-16;3.19508E-15;PDF.m2.yr
