CF unit;Elementary flow subcategory;Elementary flow name;Impact category;Impact method;Elementary flow UUID;Per elementary flow unit;CF value
PDF.m2.yr;land;Occupation, unknown;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;c7cb5880-4219-4051-9357-10fdd08c6f2b;m2*a;0.700646555
PDF.m2.yr;unspecified resource;Occupation, unknown;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;50b14562-ddeb-49d7-899c-dcbf9dfed004;m2*a;0.700646555
PDF.m2.yr;land;Occupation, unspecified, natural (non-use);Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;c59b1846-99d0-457a-b62a-f4f82e605038;m2*a;0
PDF.m2.yr;land;Occupation, urban, continuously built;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;3b4db191-9634-4a01-a873-f3cb234785e4;m2*a;0.41535659
PDF.m2.yr;unspecified resource;Occupation, urban, continuously built;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;45091000-d7e1-459f-bac5-38b51efb4d63;m2*a;0.41535659
PDF.m2.yr;land;Occupation, urban, discontinuously built;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;56ec994a-eb96-42e8-93eb-4970e30e6362;m2*a;0.41535659
PDF.m2.yr;unspecified resource;Occupation, urban, discontinuously built;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;080bf4c6-fab3-4e21-88c7-20b435aa42e8;m2*a;0.41535659
PDF.m2.yr;land;Occupation, urban, green areas;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;4b3f09d7-7681-4f2d-b967-d630dfb29068;m2*a;0.41535659
PDF.m2.yr;unspecified resource;Occupation, urban, green areas;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;5ce41517-25bb-4da6-b839-5fd0f00baff1;m2*a;0.41535659
PDF.m2.yr;land;Occupation, urban/industrial fallow (non-use);Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;ed4b8d66-7643-47f0-9912-ef646db1e5ea;m2*a;0.41535659
PDF.m2.yr;land;Occupation, water bodies;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;871a58d9-bbbb-4cdf-bf84-dd4a90fa7c8e;m2*a;0.41535659
PDF.m2.yr;land;Occupation, water bodies, artificial;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;69dfa439-8e4e-4cae-bb0c-85a8aa8b9a73;m2*a;0.41535659
PDF.m2.yr;unspecified resource;Occupation, water bodies, artificial;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;b9a35003-86ed-45d8-b616-ef6859087b40;m2*a;0.41535659
PDF.m2.yr;land;Occupation, water courses, artificial;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;c14ea750-4a9f-41fa-bcc1-4a1d84466f43;m2*a;0.41535659
PDF.m2.yr;unspecified resource;Occupation, water courses, artificial;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;a47cd00c-476b-4f73-a0a0-46dc11638699;m2*a;0.41535659
PDF.m2.yr;land;Occupation, wetland, coastal (non-use);Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;dbeb09ff-e091-443e-b1f0-6176289dad0c;m2*a;0
PDF.m2.yr;land;Occupation, wetland, inland (non-use);Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;83d26cf2-b841-4bad-82b8-2add507aca12;m2*a;0
PDF.m2.yr;land;Occupation, arable, conservation tillage;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;7ae398bc-8532-11e0-9d78-0800200c9a66;m2;0.700646555
PDF.m2.yr;land;Occupation, arable, conventional tillage;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;b8300191-a242-11e0-8264-0800200c9a66;m2*a;0.700646555
PDF.m2.yr;land;Occupation, arable, reduced tillage;Land occupation, biodiversity, GLO, no uncert;IMPACTWorld+ - Endpoint - only with spatial variability;b8300192-a242-11e0-8264-0800200c9a66;m2*a;0.700646555
PDF.m2.yr;fossil-;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;dc2458f6-30fc-4c71-97f6-ff4c5470bd3a;kg;0.079709586
PDF.m2.yr;fresh water;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;4574cd53-77cc-4540-827b-5736dda9c4d7;kg;0.079709586
PDF.m2.yr;ground water;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;57c27ba7-a61a-4932-8cd5-095c88ff0245;kg;0
PDF.m2.yr;ground water, long-term;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;aedea697-930a-4a0e-9e4f-b9c369aa9a33;kg;0
PDF.m2.yr;lake;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;3f512502-5e18-45f1-90a4-e22c93229ea2;kg;0.079709586
PDF.m2.yr;ocean;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;f012d2d5-ebb4-4531-8285-0b98af3dcbd4;kg;0
PDF.m2.yr;river;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;8d33cd5f-c365-44b8-bb70-a211d5bb15dd;kg;0.079709586
PDF.m2.yr;river, long-term;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;b101cae3-a323-4b8a-8cc8-43d305b6e2ff;kg;0.079709586
PDF.m2.yr;surface water;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;70d467b6-115e-43c5-add2-441de9411348;kg;0.079709586
PDF.m2.yr;unspecified water;BOD5, Biological Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;91955aba-6ebc-4413-9342-f0298860b4aa;kg;0.079709586
PDF.m2.yr;fossil-;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;b2c8d9ab-da12-445f-bf52-eeca64a96fd6;kg;0.079709586
PDF.m2.yr;fresh water;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;b3cfad3f-b7da-490b-a491-8507a1bb7c4b;kg;0.079709586
PDF.m2.yr;ground water;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;be10dd54-eb4d-48ae-9e14-7d79ce8b170d;kg;0
PDF.m2.yr;ground water, long-term;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;a8fea8cf-9b09-49fc-aa58-5a732494a2a0;kg;0
PDF.m2.yr;lake;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;7ea403ad-aba6-4f89-843f-41266477064f;kg;0.079709586
PDF.m2.yr;ocean;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;ec76fb5c-b402-416b-825c-53e074fe7525;kg;0
PDF.m2.yr;river;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;75a4db8c-cc6c-4da5-a511-cf68acdad348;kg;0.079709586
PDF.m2.yr;river, long-term;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;be437c78-bc3a-4ccc-bdf3-9129d143a891;kg;0.079709586
PDF.m2.yr;surface water;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;fc0b5c85-3b49-42c2-a3fd-db7e57b696e3;kg;0.079709586
PDF.m2.yr;unspecified water;COD, Chemical Oxygen Demand;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;961ccd56-2eee-4f57-bb18-fc4362b49000;kg;0.079709586
PDF.m2.yr;fossil-;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;503ccbc4-8697-46e7-9a9b-beee17d4cdec;kg;3.623163017
PDF.m2.yr;fresh water;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;a87680bc-ecde-471a-88bb-6bc7482a62cf;kg;3.623163017
PDF.m2.yr;fresh water, long-term;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;6054fc06-c63a-48f2-bb80-3733834167bc;kg;3.623163017
PDF.m2.yr;ground water;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;329fc7d8-4011-4327-84e4-34ff76f0e42d;kg;0
PDF.m2.yr;ground water, long-term;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;490b267b-f429-4d9a-ac79-224e37fb4d58;kg;0
PDF.m2.yr;lake;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;ad62c648-1af8-4805-bbfb-64c6361eb9f6;kg;3.623163017
PDF.m2.yr;river;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;4ba931a8-50e1-4b94-abe2-f645e93bb574;kg;3.623163017
PDF.m2.yr;river, long-term;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;2a89246a-8408-4775-a6db-7c33656f1469;kg;3.623163017
PDF.m2.yr;surface water;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;1727b41d-377e-43cd-bc01-9eaba946eccb;kg;3.623163017
PDF.m2.yr;unspecified water;Phosphate;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;c8791f3c-3c4a-4278-91c0-483797d14da2;kg;3.623163017
PDF.m2.yr;fossil-;Phosphoric acid;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;448934cb-8be4-4ae2-acdb-de9dec10459b;kg;3.514468127
PDF.m2.yr;fresh water;Phosphoric acid;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;dcd473f2-93b3-416b-8b97-d157b6ce1fe8;kg;3.514468127
PDF.m2.yr;ground water;Phosphoric acid;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;0857999c-aaf4-41f9-b3cc-5cc56909ecaa;kg;0
PDF.m2.yr;ground water, long-term;Phosphoric acid;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;43156184-3040-4095-9085-38d8895406cc;kg;0
PDF.m2.yr;lake;Phosphoric acid;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;5687da3e-fa56-4ad0-81bc-a5f6d175433e;kg;3.514468127
PDF.m2.yr;river;Phosphoric acid;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;4a5a08f6-51ab-41e7-809a-13d70b509740;kg;3.514468127
PDF.m2.yr;river, long-term;Phosphoric acid;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;226fb7e6-0ee2-4e8a-9fac-67d83b77aa75;kg;3.514468127
PDF.m2.yr;unspecified water;Phosphoric acid;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;557da7c3-69dd-4122-a8c7-fe78f8f907a5;kg;3.514468127
PDF.m2.yr;fossil-;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;362acbd4-9fee-4943-9b92-4e73ef4b3387;kg;11.08687883
PDF.m2.yr;fresh water;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;4d11b9d2-f8b4-413f-822f-141d7ae493d8;kg;11.08687883
PDF.m2.yr;ground water;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;b1fca66f-8e83-469a-a7b5-018e14d5d545;kg;0
PDF.m2.yr;ground water, long-term;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;76b09afe-52b9-4ecc-b97a-00b49ad8ed1a;kg;0
PDF.m2.yr;lake;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;4ab486b5-7102-4a88-a7fd-3e7b42e0e2e2;kg;11.08687883
PDF.m2.yr;river;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;9caf6b8a-03ae-478b-a6a0-d8423b0cd16a;kg;11.08687883
PDF.m2.yr;river, long-term;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;d76b8325-e4de-4d1c-b2b8-cf0128dc941c;kg;11.08687883
PDF.m2.yr;surface water;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;b2631209-8374-431e-b7d5-56c96c6b6d79;kg;11.08687883
PDF.m2.yr;unspecified water;Phosphorus;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;2d4b8ec1-8d53-4e62-8a11-ebc45909b02e;kg;11.08687883
PDF.m2.yr;unspecified water;Phosphorus compounds, unspecified;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;7ae398c8-8532-11e0-9d78-0800200c9a66;kg;11.08687883
PDF.m2.yr;fresh water;Phosphorus pentoxide;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;6a7e5863-714c-4dd4-9fbc-0d92b8f67e93;kg;4.855038443
PDF.m2.yr;ocean;Phosphorus pentoxide;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;c8a80a68-83a7-4453-97f4-082ee1b60c71;kg;0
PDF.m2.yr;unspecified water;Phosphorus pentoxide;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;3e129646-13b3-45a9-840a-c6b499f654b9;kg;4.855038443
PDF.m2.yr;fresh water;Phosphorus, total;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;d07a6bba-3816-4ac1-bb17-f0b99e5ee17a;kg;11.08687883
PDF.m2.yr;river;Phosphorus, total;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;89b48ac9-f3ea-3c38-b776-aac911237361;kg;11.08687883
PDF.m2.yr;unspecified water;Phosphorus, total;Freshwater eutrophication, GLO, with uncert, mode from median;IMPACTWorld+ - Endpoint - only with spatial variability;18e1aef2-00e7-410d-9613-fdfb305a689e;kg;11.08687883
PDF.m2.yr;land;Transformation, to pasture, man made;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;fe5274f9-2436-43eb-8f30-3815c71cd46f;m2;39.43611433
PDF.m2.yr;land;Transformation, from arable, non-irrigated;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;4b420f19-0421-461e-a0b6-7efbf580089b;m2;-253.2820882
PDF.m2.yr;land;Transformation, to dump site, residual material landfill;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;8f5c8cb3-dccd-45da-9f1f-d1c61cd789c3;m2;168.8913863
PDF.m2.yr;land;Transformation, from pasture and meadow, intensive;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;592bf69f-8551-4611-8942-4620be0adabe;m2;-39.43611433
PDF.m2.yr;land;Transformation, to permanent crop, irrigated, intensive;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;8519773f-80c3-4982-b871-170dad258d69;m2;12.86664312
PDF.m2.yr;unspecified resource;Transformation, to permanent crop, vine;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;975543fa-3eed-4b0c-b87b-50f26630fe89;m2;12.86664312
PDF.m2.yr;land;Transformation, to shrub land, sclerophyllous;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;9089d7ad-09b1-4174-a188-8844ebde2d5d;m2;23.08479162
PDF.m2.yr;land;Transformation, from permanent crop, fruit, extensive;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;d0394db1-a1cd-4026-bf50-dd5e47331572;m2;-12.86664312
PDF.m2.yr;unspecified resource;Transformation, to dump site, sanitary landfill;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;5cf68994-cf11-4e37-9834-1f0e1c382fa5;m2;168.8913863
PDF.m2.yr;land;Transformation, from mineral extraction site;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;64d99cb5-3b4f-4195-b86f-c5f45b4dcd19;m2;-168.8913863
PDF.m2.yr;land;Transformation, from pasture and meadow, extensive;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;82f2476e-988b-4d7a-bde6-5da9337d1f65;m2;-39.43611433
PDF.m2.yr;land;Transformation, to water bodies, artificial;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;84b65d8f-2edd-4ddd-8f68-ca28d1c681b0;m2;168.8913863
PDF.m2.yr;land;Transformation, from heterogeneous, agricultural;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;2e002771-9f22-43e3-9990-f06f8235700b;m2;-27.43061409
PDF.m2.yr;land;Transformation, from industrial area, benthos;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;bbcdd18c-4d16-4c28-b031-d988884030a7;m2;-168.8913863
PDF.m2.yr;land;Transformation, to agriculture;Land transformation, biodiversity, GLO, with uncert;IMPACTWorld+ - Endpoint - only with spatial variability;28e5f69f-7b2e-4e31-9725-d407b2964b3f;m2;27.43061409
